,GEO.id,GEO.id2,population,sex_ratio,median_age,senior_ratio,%white,%black,%asian,%hispanic,fract,%poverty,%unemployment,median_income,gini,%no_high_school,%bachelor,%same_house,mean_bldg_age,%occupancy,%ownership
54,1400000US36005008500,36005008500,5959,115.7,28.8,13.3,7.685853331095821,18.2077529786877,1.0236616882027185,57.694244000671254,0.39923135327518144,24.114784359791912,15.1,27174.0,0.4326918004514958,45.1,12.3,79.0,64.02829218106996,90.02057613168725,7.828571428571429
55,1400000US36005008600,36005008600,3874,75.6,34.5,23.5,26.122870418172432,22.767165720185854,3.3815178110480124,55.136809499225606,0.5170211960706499,19.850283944243678,9.4,23045.0,0.43735316839107674,40.7,9.3,93.9,56.81620149761743,96.93669162695711,13.553370786516854
56,1400000US36005008700,36005008700,6002,90.0,32.8,17.7,12.862379206931024,17.910696434521824,0.0,62.07930689770077,0.35422700375005506,15.74475174941686,8.3,29188.0,0.4425148670942094,38.3,7.9,89.1,52.56615077383924,94.30853719420868,2.805717310746427
57,1400000US36005008900,36005008900,3438,93.5,28.3,20.0,11.2565445026178,15.73589296102385,1.0762070971495055,61.37289121582315,0.39795998999648396,15.532286212914483,6.5,20849.0,0.43055389507930364,49.8,8.3,86.5,60.57421875,94.375,2.566225165562914
58,1400000US36005009000,36005009000,3476,93.6,30.5,16.8,33.4867663981588,25.05753739930955,4.6892980437284235,54.02761795166858,0.5011833569265363,19.850402761795166,14.6,27000.0,0.5058055699579842,29.599999999999994,18.5,97.7,56.68714168714169,96.47829647829647,29.541595925297116
59,1400000US36005009200,36005009200,5622,84.7,33.2,13.4,14.22981145499822,12.379935965848453,14.069726076129491,45.41088580576307,0.6294275006672597,11.259338313767342,18.6,35227.0,0.4446824414035693,24.900000000000006,18.2,88.7,62.96325878594249,94.6751863684771,22.947131608548933
60,1400000US36005009300,36005009300,6517,129.3,30.9,7.7,12.628510050636796,22.89396961792236,0.0,53.997237992941535,0.49326324896802637,21.160042964554243,9.5,30159.0,0.41371816787759597,36.5,10.4,83.0,63.883815322171486,85.0329781836631,7.875894988066825
61,1400000US36005009600,36005009600,2562,96.0,33.8,29.6,17.720530835284933,14.754098360655737,11.553473848555816,46.604215456674474,0.6062136760105816,7.650273224043716,17.1,41250.0,0.44278845887523,29.799999999999997,19.4,85.1,56.44553243574052,88.49449204406365,36.92946058091287
62,1400000US36005009800,36005009800,5041,75.3,37.8,22.3,30.37095814322555,24.102360642729618,2.6185280698274154,58.758182900218216,0.4425373512283583,11.108906962904186,12.7,57438.0,0.4076248822773251,15.900000000000006,25.0,87.3,56.51866081229418,95.00548847420417,41.24783362218371
63,1400000US36005011000,36005011000,153,106.8,40.8,,0.0,0.0,0.0,92.15686274509804,-0.6985774702037675,16.33986928104575,12.8,,0.2939315766844788,13.599999999999994,36.9,74.5,59.24242424242424,83.33333333333334,831.7741326509209
