,GEO.id,GEO.id2,total_population,sex_ratio,median_age,senior_ratio,child_ratio,%white,%black,%asian,%hispanic,fract,%poverty,%unemployment,median_income,gini,%lower_high_school,%higher_bachelor,%live_same_house,mean_age,%occupancy,%ownership
1671,1400000US36081044301,36081044301,3535,90.4,35.2,49.0,60.3,38.52899575671853,7.7227722772277225,11.371994342291373,52.248939179632245,0.5419827988052393,17.34087694483734,7.1,20273.0,0.45331529630534073,50.2,10.1,67.5,36.573587385019714,0.8810775295663601,0.1267710663683818
1672,1400000US36081044302,36081044302,4748,103.3,36.6,12.7,24.5,27.33782645324347,12.131423757371525,26.937657961246842,40.35383319292334,0.6543867803337051,8.930075821398484,10.2,54569.0,0.37066534601707213,66.8,22.5,95.8,51.545890410958904,0.8876712328767123,0.3263888888888889
1673,1400000US36081044400,36081044400,3024,92.7,34.6,20.7,34.5,7.903439153439154,21.825396825396826,14.517195767195767,30.456349206349202,0.738516143340052,13.062169312169312,11.3,37054.0,0.4460734444859661,60.0,16.0,90.2,51.57416267942584,0.9244019138755981,0.23809523809523808
1674,1400000US36081044601,36081044601,3119,89.8,34.7,26.0,43.2,18.40333440205194,23.757614620070537,15.293363257454311,34.75472907983328,0.7396069000091591,10.90092978518756,11.7,36553.0,0.38401830029556594,68.0,18.7,91.5,51.86392914653784,0.92914653784219,0.17157712305025996
1675,1400000US36081044602,36081044602,5082,89.8,31.8,8.9,42.1,6.099960645415191,20.818575364029908,25.757575757575758,22.39275875639512,0.8032477909315948,22.35340417158599,15.2,42384.0,0.40990324564431224,71.5,23.9,75.8,52.77445652173913,0.9538043478260869,0.1388888888888889
1676,1400000US36081044800,36081044800,2677,87.9,35.9,14.3,31.8,7.919312663429212,10.982443033246172,46.20844228614121,12.252521479267838,0.7424257245236718,11.91632424355622,10.8,51184.0,0.38920127501609936,69.0,42.8,93.5,64.15841584158416,0.8886138613861386,0.4178272980501393
1677,1400000US36081045000,36081045000,1902,104.5,42.3,24.2,27.7,30.28391167192429,1.840168243953733,39.37960042060988,22.134595162986333,0.6968921971559076,6.203995793901157,7.2,62383.0,0.38419759849813295,84.5,28.3,96.4,69.20552677029362,0.924006908462867,0.6317757009345795
1678,1400000US36081045200,36081045200,1009,59.4,58.5,114.3,43.1,34.78691774033697,21.605550049554015,27.750247770069375,11.10009910802775,0.7428122123878159,3.865213082259663,10.2,40313.0,0.42088353004674284,79.3,26.0,81.8,58.343023255813954,0.9476744186046512,0.3496932515337423
1679,1400000US36081045400,36081045400,4298,110.5,39.2,12.0,23.0,7.445323406235459,11.005118659841786,59.58585388552815,6.677524429967427,0.6207595230263906,9.958120055839926,12.7,53458.0,0.4050099127344893,82.9,42.3,88.8,60.186248331108146,0.9846461949265688,0.424406779661017
1680,1400000US36081045500,36081045500,13003,91.7,38.2,18.9,37.0,21.27970468353457,45.50488348842575,3.299238637237561,17.234484349765438,0.7122453163024886,8.198108128893331,7.4,46275.0,0.37703617014405844,83.1,17.6,86.0,54.25351226672258,0.9630949884671839,0.0063139560200304815
1681,1400000US36081045600,36081045600,1400,98.0,36.3,25.4,23.4,4.357142857142858,9.928571428571429,71.64285714285714,3.785714285714286,0.4734260204081634,13.357142857142856,16.0,61950.0,0.3697030359799953,84.8,39.1,83.2,65.56195965417868,0.9423631123919308,0.6758409785932722
1682,1400000US36081045700,36081045700,2992,115.3,37.9,20.6,17.2,15.441176470588236,0.267379679144385,60.72860962566845,19.518716577540108,0.5572376381580828,10.494652406417112,7.7,60583.0,0.3993923378553734,86.3,44.9,90.4,53.242990654205606,0.8156329651656754,0.54375
1683,1400000US36081045800,36081045800,2098,97.6,34.4,20.8,44.0,11.820781696854146,9.05624404194471,44.70924690181125,9.532888465204957,0.7670867256572831,7.673975214489991,8.4,54000.0,0.4171507574489962,91.4,58.9,94.5,59.287729196050776,0.922425952045134,0.3379204892966361
1684,1400000US36081045900,36081045900,3923,118.6,36.7,8.1,22.1,25.082844761661992,0.15294417537598778,40.55569717053275,39.73999490186082,0.5895407964520174,13.484578128982921,11.0,56806.0,0.3794139556954007,56.0,23.4,93.5,55.54509803921569,0.8635294117647059,0.3006357856494096
1685,1400000US36081046000,36081046000,5817,91.7,34.7,13.5,44.1,7.495272477221936,16.400206291903043,33.72872614749871,20.354134433556816,0.7949532248093233,15.506274712050885,7.9,28113.0,0.4123135886080481,70.0,27.3,88.8,57.4169475204622,0.9171882522869523,0.14750656167979004
